"date","nest","spp","status","adults","stage","chicks","confidence","notes"
2017-05-11,"760","SNEG","A",NA,1,0,"",NA
2017-05-18,"760","SNEG","A",NA,2,3,"",NA
2017-04-20,"761","SNEG","A",NA,1,0,"","tag 1.5 ft se of nest."
2017-04-27,"761","SNEG","A",NA,1,0,"",NA
2017-05-04,"761","SNEG","A",NA,1,0,"",NA
2017-05-11,"761","SNEG","A",NA,1,0,"",NA
2017-05-18,"761","SNEG","A",NA,2,1,"",NA
2017-04-20,"762","SNEG","A",NA,1,0,"","tag 5ft nw of nest. tag 5ft ne of nest."
2017-04-27,"762","SNEG","A",NA,1,0,"",NA
2017-05-11,"762","SNEG","A",NA,1,0,"",NA
2017-05-18,"762","SNEG","I",NA,NA,0,"","empty"
2017-04-20,"763","SNEG","A",NA,1,0,"","tag 1.5 ft e of nest. sw edge of colony near gap bran."
2017-04-27,"763","SNEG","A",NA,1,0,"",NA
2017-05-11,"763","SNEG","A",NA,4,4,"",NA
2017-05-18,"763","SNEG","A",NA,5,2,"",NA
2017-04-20,"764","SNEG","A",NA,1,0,"","possibly bcnh? tag 1ft e of nest, nest 2ft se of 763."
2017-04-27,"764","SNEG","A",NA,1,0,"",NA
2017-05-11,"764","SNEG","A",NA,1,0,"",NA
2017-05-18,"764","SNEG","A",NA,2,3,"",NA
2017-04-20,"765","SNEG","A",NA,1,0,"","nest 3ft ne of 766, tag 2ft east of nest."
2017-04-27,"765","SNEG","I",NA,NA,0,"","empty."
2017-05-04,"765","SNEG","I",NA,NA,0,"","renest. see 765a."
2017-05-11,"765","SNEG","I",NA,NA,0,"","see 765a."
2017-05-18,"765","SNEG","I",NA,NA,0,"","see 765a."
2017-05-04,"765A","SNEG","A",NA,1,0,"","nest 3ft ne of 766, tag 2ft east of nest."
2017-05-11,"765A","SNEG","A",NA,1,0,"",NA
2017-05-18,"765A","SNEG","A",NA,1,0,"",NA
2017-04-20,"766","SNEG","A",NA,1,0,"","5ft nw 769, tag 1ft n of nest."
2017-04-27,"766","SNEG","I",NA,NA,0,"","empty."
2017-05-04,"766","SNEG","I",NA,NA,0,"","destroyed."
2017-05-11,"766","SNEG","I",NA,NA,0,"","destroyed."
2017-05-18,"766","SNEG","I",NA,NA,0,"","destroyed"
2017-04-20,"767","SNEG","A",NA,1,0,"","4ft se 768, tag n of nest."
2017-04-27,"767","SNEG","A",NA,1,0,"",NA
2017-05-04,"767","SNEG","A",NA,1,0,"",NA
2017-05-11,"767","SNEG","A",NA,2,2,"",NA
2017-05-18,"767","SNEG","A",NA,2,3,"",NA
2017-04-20,"768","SNEG","A",NA,1,0,"","2ft s of 749."
2017-04-27,"768","SNEG","A",NA,1,0,"",NA
2017-05-04,"768","SNEG","A",NA,1,0,"",NA
2017-05-11,"768","SNEG","A",NA,1,0,"","1 egg pipped."
2017-05-18,"768","SNEG","A",NA,2,2,"",NA
2017-04-20,"769","SNEG","A",NA,1,0,"","tagged from outside, by 773. tag is 1.5 ft east of nest."
2017-04-27,"769","SNEG","A",NA,1,0,"",NA
2017-05-04,"769","SNEG","A",NA,1,0,"",NA
2017-05-11,"769","SNEG","A",NA,1,0,"",NA
2017-05-18,"769","SNEG","A",NA,1,0,"",NA
2017-06-01,"77","BCNH","A",NA,1,0,"","east side of big tree at entry to subcolony."
2017-04-13,"770","BCNH","A",NA,1,0,"","1ft above nest, nest under veg."
2017-04-20,"770","BCNH","A",NA,1,0,"",NA
2017-04-27,"770","BCNH","A",NA,1,0,"",NA
2017-05-04,"770","BCNH","A",NA,2,1,"",NA
2017-05-11,"770","BCNH","A",NA,2,1,"","egg is likely dead."
2017-05-18,"770","BCNH","A",NA,5,1,"","(egg is dead)"
2017-05-25,"770","BCNH","A",NA,5,1,"",NA
2017-06-01,"770","BCNH","I",NA,NA,0,"","empty."
2017-04-13,"771","BCNH","A",NA,1,0,"","tag 3ft east of nest. nest is 4ft right of 772."
2017-04-27,"771","BCNH","A",NA,2,1,"","note says data needs to be changed but doesn't specify change."
2017-05-04,"771","BCNH","A",NA,4,1,"",NA
2017-05-11,"771","BCNH","A",NA,5,1,"",NA
2017-05-18,"771","BCNH","A",NA,5,1,"",NA
2017-05-25,"771","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"771","BCNH","I",NA,NA,0,"","empty"
2017-04-13,"772","BCNH","A",NA,2,2,"","tunnel, access from canyon. tag directly in front of nest."
2017-04-27,"772","BCNH","A",NA,5,1,"",NA
2017-05-04,"772","BCNH","A",NA,5,1,"","1  large chick, age not specified, added 7 d to previous check"
2017-05-11,"772","BCNH","A",NA,5,1,"",NA
2017-05-18,"772","BCNH","A",NA,5,1,"",NA
2017-05-25,"772","BCNH","I",NA,NA,0,"","empty."
2017-06-01,"772","BCNH","I",NA,NA,0,"","empty"
2017-04-13,"773","SNEG","A",NA,1,0,"","south end accessed from outside"
2017-04-20,"773","SNEG","A",NA,1,0,"",NA
2017-04-27,"773","SNEG","A",NA,1,0,"",NA
2017-05-04,"773","SNEG","A",NA,2,2,"",NA
2017-05-11,"773","SNEG","A",NA,2,3,"",NA
2017-05-18,"773","SNEG","A",NA,5,3,"",NA
2017-04-13,"774","SNEG","A",NA,1,0,"","entry access from outside"
2017-04-20,"774","SNEG","A",NA,1,0,"",NA
2017-04-27,"774","SNEG","A",NA,1,0,"",NA
2017-05-04,"774","SNEG","A",NA,1,0,"",NA
2017-05-11,"774","SNEG","A",NA,2,3,"",NA
2017-05-18,"774","SNEG","A",NA,4,2,"",NA
2017-04-13,"775","SNEG","A",NA,1,0,"","5ft ne of 776"
2017-04-20,"775","SNEG","A",NA,1,0,"",NA
2017-04-27,"775","SNEG","A",NA,1,0,"",NA
2017-05-04,"775","SNEG","A",NA,1,0,"",NA
2017-05-11,"775","SNEG","A",NA,1,0,"",NA
2017-05-18,"775","SNEG","A",NA,1,0,"",NA
2017-04-13,"776","SNEG","A",NA,1,0,"","tag 5ft east of nest."
2017-04-20,"776","SNEG","A",NA,1,0,"",NA
2017-04-27,"776","SNEG","A",NA,1,0,"",NA
2017-05-04,"776","SNEG","A",NA,2,2,"",NA
2017-05-11,"776","SNEG","A",NA,2,2,"",NA
2017-05-18,"776","SNEG","A",NA,5,2,"",NA
2017-04-13,"777","SNEG","A",NA,1,0,"","north end, middle of colony."
2017-04-20,"777","SNEG","A",NA,1,0,"",NA
2017-04-27,"777","SNEG","A",NA,1,0,"",NA
2017-05-04,"777","SNEG","A",NA,2,2,"",NA
2017-05-11,"777","SNEG","A",NA,2,3,"",NA
2017-05-18,"777","SNEG","A",NA,4,2,"",NA
2017-04-27,"779","SNEG","A",NA,1,0,"","3ft e, 1ft below 729. tag 1ft s of nest."
2017-05-04,"779","SNEG","A",NA,1,0,"",NA
2017-05-11,"779","SNEG","A",NA,1,0,"",NA
2017-05-18,"779","SNEG","A",NA,2,1,"","one egg was pipping"
2017-04-27,"780","SNEG","A",NA,1,0,"","center of colony. behind 548."
2017-05-04,"780","SNEG","A",NA,1,0,"",NA
2017-05-11,"780","SNEG","A",NA,1,0,"",NA
2017-05-18,"780","SNEG","A",NA,2,2,"",NA
2017-04-27,"781","SNEG","A",NA,1,0,"","by 731, tag in front of nest. toward front of colony."
2017-05-04,"781","SNEG","A",NA,1,0,"",NA
2017-05-11,"781","SNEG","A",NA,1,0,"",NA
2017-04-27,"782","SNEG","A",NA,1,0,"","tag on nest."
2017-05-04,"782","SNEG","A",NA,1,0,"",NA
2017-05-11,"782","SNEG","A",NA,1,0,"","bowl slightly destroyed."
2017-05-18,"782","SNEG","I",NA,NA,0,"","destroyed"
2017-04-27,"784","SNEG","A",NA,1,0,"","back path toward ocean by 727 and 728."
2017-05-04,"784","SNEG","A",NA,1,0,"",NA
2017-05-11,"784","SNEG","A",NA,1,0,"",NA
2017-05-18,"784","SNEG","A",NA,2,2,"","egg noted as ""1 egg?"""
2017-04-27,"785","SNEG","A",NA,1,0,"","behind 548. tag right by nest."
2017-05-04,"785","SNEG","A",NA,1,0,"",NA
2017-05-11,"785","SNEG","A",NA,1,0,"",NA
2017-05-18,"785","SNEG","A",NA,1,0,"",NA
2017-04-27,"786","SNEG","A",NA,1,0,"","tag right by nest. toward bay."
2017-05-04,"786","SNEG","A",NA,1,0,"",NA
2017-05-11,"786","SNEG","A",NA,1,0,"",NA
2017-05-18,"786","SNEG","A",NA,1,0,"",NA
2017-04-27,"788","SNEG","A",NA,1,0,"","tag 1ft north of nest. towards bay. by 790 & 800."
2017-05-04,"788","SNEG","A",NA,1,0,"",NA
2017-05-11,"788","SNEG","A",NA,1,0,"",NA
2017-05-18,"788","SNEG","A",NA,1,0,"",NA
2017-04-27,"789","SNEG","A",NA,1,0,"","center of colony. towards by, between 788 and 790."
2017-05-04,"789","SNEG","A",NA,1,0,"",NA
2017-05-11,"789","SNEG","A",NA,1,0,"",NA
2017-04-27,"790","SNEG","A",NA,1,0,"","towards bay. center of colony."
2017-05-04,"790","SNEG","A",NA,1,0,"",NA
2017-05-11,"790","SNEG","A",NA,1,0,"",NA
2017-05-18,"790","SNEG","A",NA,1,0,"",NA
2017-04-27,"791","SNEG","A",NA,1,0,"","center of colony."
2017-05-04,"791","SNEG","A",NA,1,0,"",NA
2017-05-18,"791","SNEG","A",NA,2,3,"",NA
2017-04-27,"792","SNEG","A",NA,1,0,"","center of colony."
2017-05-04,"792","SNEG","A",NA,1,0,"",NA
2017-05-11,"792","SNEG","A",NA,1,0,"",NA
2017-05-18,"792","SNEG","A",NA,2,2,"",NA
2017-04-27,"793","SNEG","A",NA,1,0,"","tag below nest."
2017-05-04,"793","SNEG","A",NA,1,0,"",NA
2017-05-11,"793","SNEG","A",NA,1,0,"",NA
2017-05-18,"793","SNEG","A",NA,1,0,"",NA
2017-04-27,"794","SNEG","A",NA,1,0,"","tag above nest. 2ft s of 793."
2017-05-04,"794","SNEG","A",NA,1,0,"",NA
2017-05-11,"794","SNEG","A",NA,1,0,"",NA
2017-05-18,"794","SNEG","A",NA,2,2,"",NA
2017-04-27,"795","SNEG","A",NA,1,0,"","tag directly below nest."
2017-05-04,"795","SNEG","A",NA,1,0,"",NA
2017-05-11,"795","SNEG","A",NA,1,0,"",NA
2017-05-18,"795","SNEG","A",NA,1,0,"",NA
2017-04-27,"796","SNEG","A",NA,1,0,"","tree."
2017-05-04,"796","SNEG","A",NA,1,0,"",NA
2017-05-18,"796","SNEG","A",NA,1,0,"","one egg was pipping"
2017-04-27,"797","SNEG","A",NA,1,0,"","1ft e/above 766."
2017-05-04,"797","SNEG","A",NA,1,0,"",NA
2017-05-11,"797","SNEG","A",NA,1,0,"",NA
2017-05-18,"797","SNEG","A",NA,1,0,"",NA
2017-04-27,"798","SNEG","A",NA,1,0,"","e edge of colony. 7ft ne of 767. tag 5 ft se of nest."
2017-05-04,"798","SNEG","A",NA,1,0,"",NA
2017-05-11,"798","SNEG","A",NA,1,0,"",NA
2017-05-18,"798","SNEG","A",NA,2,2,"",NA
2017-04-27,"800","SNEG","A",NA,1,0,"","towards by, between 788 and 790. center of colony."
2017-05-04,"800","SNEG","A",NA,1,0,"",NA
2017-05-11,"800","SNEG","A",NA,1,0,"",NA
2017-05-18,"800","SNEG","A",NA,2,2,"",NA
2017-06-01,"81","BCNH","A",NA,1,0,"","tag west of nest, look down toward water."
2017-04-27,"85","SNEG","A",NA,1,0,"",NA
2017-05-04,"85","SNEG","A",NA,1,0,"","tag directly adjacent to nest."
2017-05-11,"85","SNEG","A",NA,1,0,"","possibly sneg"
2017-05-18,"85","SNEG","A",NA,1,0,"",NA
2017-05-25,"85","SNEG","A",NA,2,3,"","sneg. egg is pipped. copied over to sneg tab."
2017-06-01,"85","SNEG","A",NA,2,4,"",NA
2017-05-25,"91","BCNH","A",NA,1,0,"","nest 3ft w of 85. possible sneg."
2017-06-01,"91","BCNH","A",NA,1,0,"",NA
2017-04-27,"99","SNEG","A",NA,1,0,"","tag 1ft s of nest."
2017-05-04,"99","SNEG","A",NA,1,0,"",NA
2017-05-11,"99","SNEG","A",NA,1,0,"",NA
2017-05-18,"99","SNEG","A",NA,2,2,"","(sneg)"
2017-05-25,"99","SNEG","A",NA,2,4,"","copied over to sneg tab."
2017-06-01,"99","SNEG","A",NA,5,3,"",NA
2017-04-20,"UNK","BCNH","A",NA,2,2,"","data in notebook but no associated tag id"
